,date,county,state,fips,cases,deaths,new_cases,emp_combined,emp_combined_inclow,revenue_all,spend_all
8916,2020-03-19,Mobile,Alabama,1097.0,1,0.0,0.0,0.00703,-.0355,-0.0615,0.00457
8917,2020-03-20,Mobile,Alabama,1097.0,2,0.0,1.0,0.00442,-.0394,-0.11800000000000001,-0.016
8918,2020-03-21,Mobile,Alabama,1097.0,2,0.0,0.0,0.00147,-.0436,-0.172,-0.0606
8919,2020-03-22,Mobile,Alabama,1097.0,2,0.0,0.0,-0.00142,-.0476,-0.195,-0.0841
8920,2020-03-23,Mobile,Alabama,1097.0,2,0.0,0.0,-0.00433,-.0515,-0.233,-0.127
8921,2020-03-24,Mobile,Alabama,1097.0,6,0.0,4.0,-0.00734,-.0555,-0.28,-0.175
8922,2020-03-25,Mobile,Alabama,1097.0,10,0.0,4.0,-0.0106,-.0599,-0.345,-0.182
8923,2020-03-26,Mobile,Alabama,1097.0,21,0.0,11.0,-0.0143,-.0649,-0.355,-0.229
8924,2020-03-27,Mobile,Alabama,1097.0,23,1.0,2.0,-0.0185,-.0707,-0.345,-0.24
8925,2020-03-28,Mobile,Alabama,1097.0,34,1.0,11.0,-0.0231,-.0771,-0.32,-0.247
8926,2020-03-29,Mobile,Alabama,1097.0,41,1.0,7.0,-0.0284,-.0844,-0.325,-0.25
8927,2020-03-30,Mobile,Alabama,1097.0,45,1.0,4.0,-0.0342,-.0925,-0.332,-0.254
8928,2020-03-31,Mobile,Alabama,1097.0,53,1.0,8.0,-0.0404,-.101,-0.33899999999999997,-0.251
8929,2020-04-01,Mobile,Alabama,1097.0,57,3.0,4.0,-0.0468,-.11,-0.344,-0.272
8930,2020-04-02,Mobile,Alabama,1097.0,69,4.0,12.0,-0.0533,-.118,-0.373,-0.262
8931,2020-04-03,Mobile,Alabama,1097.0,103,5.0,34.0,-0.0597,-.126,-0.405,-0.259
8932,2020-04-04,Mobile,Alabama,1097.0,114,5.0,11.0,-0.0662,-.134,-0.415,-0.252
8933,2020-04-05,Mobile,Alabama,1097.0,127,6.0,13.0,-0.0725,-.142,-0.42100000000000004,-0.252
8934,2020-04-06,Mobile,Alabama,1097.0,148,6.0,21.0,-0.0786,-.148,-0.41600000000000004,-0.26
8935,2020-04-07,Mobile,Alabama,1097.0,202,8.0,54.0,-0.0844,-.155,-0.41200000000000003,-0.273
8936,2020-04-08,Mobile,Alabama,1097.0,249,8.0,47.0,-0.0902,-.161,-0.4,-0.282
8937,2020-04-09,Mobile,Alabama,1097.0,329,10.0,80.0,-0.0959,-.166,-0.401,-0.293
8938,2020-04-10,Mobile,Alabama,1097.0,382,11.0,53.0,-0.101,-.172,-0.38299999999999995,-0.306
8939,2020-04-11,Mobile,Alabama,1097.0,429,15.0,47.0,-0.106,-.176,-0.387,-0.314
8940,2020-04-12,Mobile,Alabama,1097.0,454,15.0,25.0,-0.111,-.181,-0.387,-0.329
8941,2020-04-13,Mobile,Alabama,1097.0,491,18.0,37.0,-0.116,-.186,-0.386,-0.328
8942,2020-04-14,Mobile,Alabama,1097.0,509,17.0,18.0,-0.12,-.191,-0.37799999999999995,-0.317
8943,2020-04-15,Mobile,Alabama,1097.0,561,19.0,52.0,-0.125,-.195,-0.359,-0.321
8944,2020-04-16,Mobile,Alabama,1097.0,594,23.0,33.0,-0.128,-.199,-0.308,-0.326
8945,2020-04-17,Mobile,Alabama,1097.0,627,25.0,33.0,-0.131,-.203,-0.306,-0.326
8946,2020-04-18,Mobile,Alabama,1097.0,638,25.0,11.0,-0.134,-.205,-0.292,-0.321
8947,2020-04-19,Mobile,Alabama,1097.0,663,29.0,25.0,-0.136,-.208,-0.262,-0.303
8948,2020-04-20,Mobile,Alabama,1097.0,680,33.0,17.0,-0.138,-.209,-0.24100000000000002,-0.31
8949,2020-04-21,Mobile,Alabama,1097.0,721,38.0,41.0,-0.138,-.209,-0.193,-0.296
8950,2020-04-22,Mobile,Alabama,1097.0,759,39.0,38.0,-0.139,-.209,-0.21899999999999997,-0.293
8951,2020-04-23,Mobile,Alabama,1097.0,810,38.0,51.0,-0.139,-.209,-0.24,-0.304
8952,2020-04-24,Mobile,Alabama,1097.0,845,40.0,35.0,-0.138,-.208,-0.235,-0.299
8953,2020-04-25,Mobile,Alabama,1097.0,888,40.0,43.0,-0.137,-.206,-0.231,-0.297
8954,2020-04-26,Mobile,Alabama,1097.0,917,41.0,29.0,-0.135,-.205,-0.231,-0.288
8955,2020-04-27,Mobile,Alabama,1097.0,942,43.0,25.0,-0.134,-.203,-0.237,-0.283
8956,2020-04-28,Mobile,Alabama,1097.0,994,46.0,52.0,-0.132,-.201,-0.26899999999999996,-0.254
8957,2020-04-29,Mobile,Alabama,1097.0,1041,53.0,47.0,-0.129,-.199,-0.21600000000000003,-0.262
8958,2020-04-30,Mobile,Alabama,1097.0,1057,55.0,16.0,-0.127,-.196,-0.18600000000000003,-0.237
8959,2020-05-01,Mobile,Alabama,1097.0,1099,61.0,42.0,-0.124,-.194,-0.16399999999999998,-0.25
8960,2020-05-02,Mobile,Alabama,1097.0,1172,61.0,73.0,-0.122,-.192,-0.155,-0.247
8961,2020-05-03,Mobile,Alabama,1097.0,1198,62.0,26.0,-0.119,-.189,-0.18100000000000002,-0.25
8962,2020-05-04,Mobile,Alabama,1097.0,1222,66.0,24.0,-0.116,-.187,-0.133,-0.238
8963,2020-05-05,Mobile,Alabama,1097.0,1265,71.0,43.0,-0.113,-.185,-0.0813,-0.265
8964,2020-05-06,Mobile,Alabama,1097.0,1311,76.0,46.0,-0.11,-.182,-0.0744,-0.25
8965,2020-05-07,Mobile,Alabama,1097.0,1355,78.0,44.0,-0.107,-.18,-0.0693,-0.227
8966,2020-05-08,Mobile,Alabama,1097.0,1407,81.0,52.0,-0.104,-.177,-0.0759,-0.221
8967,2020-05-09,Mobile,Alabama,1097.0,1452,83.0,45.0,-0.101,-.175,-0.0593,-0.228
8968,2020-05-10,Mobile,Alabama,1097.0,1461,85.0,9.0,-0.0986,-.172,-0.0534,-0.228
8969,2020-05-11,Mobile,Alabama,1097.0,1474,90.0,13.0,-0.0958,-.169,-0.0705,-0.22
8970,2020-05-12,Mobile,Alabama,1097.0,1507,95.0,33.0,-0.0931,-.167,-0.0779,-0.228
8971,2020-05-13,Mobile,Alabama,1097.0,1545,96.0,38.0,-0.0906,-.164,-0.0547,-0.212
8972,2020-05-14,Mobile,Alabama,1097.0,1608,98.0,63.0,-0.0882,-.162,-0.0446,-0.22
8973,2020-05-15,Mobile,Alabama,1097.0,1653,100.0,45.0,-0.0863,-.16,-0.0378,-0.216
8974,2020-05-16,Mobile,Alabama,1097.0,1681,100.0,28.0,-0.0849,-.159,-0.0192,-0.201
